ID,sexo,idade,gr_idade,situ_ocup
4226,Mulher,45,"[30,60)",Inativa
4227,Mulher,42,"[30,60)",Ocupada
4228,Mulher,42,"[30,60)",Ocupada
4229,Mulher,51,"[30,60)",Ocupada
4230,Mulher,54,"[30,60)",Ocupada
4231,Mulher,51,"[30,60)",Ocupada
4232,Homem,80,"[60,120)",Inativa
4233,Homem,71,"[60,120)",Inativa
4234,Homem,68,"[60,120)",Inativa
4235,Homem,68,"[60,120)",Inativa
4236,Homem,71,"[60,120)",Inativa
4237,Homem,61,"[60,120)",Ocupada
4238,Homem,60,"[60,120)",Ocupada
4239,Homem,64,"[60,120)",Inativa
4240,Homem,66,"[60,120)",Ocupada
4241,Homem,87,"[60,120)",Inativa
4242,Homem,82,"[60,120)",Inativa
4243,Homem,62,"[60,120)",Inativa
4244,Homem,60,"[60,120)",Inativa
4245,Homem,65,"[60,120)",Ocupada
4246,Homem,67,"[60,120)",Inativa
4247,Homem,64,"[60,120)",Inativa
4248,Homem,61,"[60,120)",Ocupada
4249,Homem,79,"[60,120)",Inativa
4250,Homem,68,"[60,120)",Inativa
4251,Homem,68,"[60,120)",Inativa
4252,Homem,69,"[60,120)",Inativa
4253,Homem,76,"[60,120)",Inativa
4254,Homem,71,"[60,120)",Inativa
4255,Homem,62,"[60,120)",Ocupada
4256,Homem,71,"[60,120)",Inativa
4257,Homem,79,"[60,120)",Inativa
4258,Homem,66,"[60,120)",Inativa
4259,Homem,72,"[60,120)",Inativa
4260,Homem,66,"[60,120)",Inativa
4261,Homem,61,"[60,120)",Ocupada
4262,Homem,61,"[60,120)",Inativa
4263,Homem,66,"[60,120)",Inativa
4264,Homem,64,"[60,120)",Inativa
4265,Homem,60,"[60,120)",Ocupada
4266,Homem,74,"[60,120)",Inativa
4267,Homem,83,"[60,120)",Inativa
4268,Homem,95,"[60,120)",Inativa
4269,Homem,63,"[60,120)",Inativa
4270,Homem,71,"[60,120)",Inativa
4271,Homem,75,"[60,120)",Inativa
4272,Homem,60,"[60,120)",Ocupada
4273,Homem,66,"[60,120)",Inativa
4274,Homem,73,"[60,120)",Inativa
4275,Homem,64,"[60,120)",Inativa
4276,Homem,67,"[60,120)",Ocupada
4277,Homem,61,"[60,120)",Inativa
4278,Homem,66,"[60,120)",Inativa
4279,Homem,80,"[60,120)",Inativa
4280,Homem,64,"[60,120)",Inativa
4281,Homem,82,"[60,120)",Inativa
4282,Homem,85,"[60,120)",Inativa
4283,Homem,77,"[60,120)",Inativa
4284,Homem,67,"[60,120)",Inativa
4285,Homem,68,"[60,120)",Inativa
4286,Homem,60,"[60,120)",Inativa
4287,Homem,62,"[60,120)",Ocupada
4288,Homem,75,"[60,120)",Inativa
4289,Homem,63,"[60,120)",Inativa
4290,Homem,72,"[60,120)",Inativa
4291,Homem,74,"[60,120)",Inativa
4292,Homem,83,"[60,120)",Inativa
4293,Homem,60,"[60,120)",Inativa
4294,Homem,81,"[60,120)",Inativa
4295,Homem,83,"[60,120)",Inativa
4296,Homem,70,"[60,120)",Inativa
4297,Homem,72,"[60,120)",Inativa
4298,Homem,68,"[60,120)",Inativa
4299,Homem,61,"[60,120)",Ocupada
4300,Homem,67,"[60,120)",Ocupada
4301,Homem,75,"[60,120)",Inativa
4302,Homem,73,"[60,120)",Inativa
4303,Homem,62,"[60,120)",Inativa
4304,Homem,80,"[60,120)",Inativa
4305,Homem,62,"[60,120)",Inativa
4306,Homem,86,"[60,120)",Inativa
4307,Homem,76,"[60,120)",Inativa
4308,Homem,90,"[60,120)",Inativa
4309,Homem,64,"[60,120)",Ocupada
4310,Homem,80,"[60,120)",Inativa
4311,Homem,81,"[60,120)",Inativa
4312,Homem,84,"[60,120)",Inativa
4313,Homem,74,"[60,120)",Inativa
4314,Homem,79,"[60,120)",Inativa
4315,Homem,70,"[60,120)",Inativa
4316,Homem,63,"[60,120)",Inativa
4317,Homem,67,"[60,120)",Inativa
4318,Homem,64,"[60,120)",Inativa
4319,Homem,63,"[60,120)",Ocupada
4320,Homem,72,"[60,120)",Inativa
4321,Homem,66,"[60,120)",Inativa
4322,Homem,63,"[60,120)",Inativa
4323,Homem,65,"[60,120)",Inativa
4324,Homem,65,"[60,120)",Inativa
4325,Homem,66,"[60,120)",Inativa
4326,Homem,70,"[60,120)",Inativa
4327,Homem,64,"[60,120)",Ocupada
4328,Homem,66,"[60,120)",Inativa
4329,Homem,74,"[60,120)",Inativa
4330,Homem,63,"[60,120)",Ocupada
4331,Homem,78,"[60,120)",Inativa
4332,Homem,74,"[60,120)",Inativa
4333,Homem,62,"[60,120)",Ocupada
4334,Homem,64,"[60,120)",Ocupada
4335,Homem,89,"[60,120)",Inativa
4336,Homem,83,"[60,120)",Inativa
4337,Homem,74,"[60,120)",Inativa
4338,Homem,67,"[60,120)",Desocupada
4339,Homem,65,"[60,120)",Ocupada
4340,Homem,64,"[60,120)",Ocupada
4341,Homem,60,"[60,120)",Inativa
4342,Homem,71,"[60,120)",Inativa
4343,Homem,82,"[60,120)",Inativa
4344,Homem,69,"[60,120)",Ocupada
4345,Homem,73,"[60,120)",Inativa
4346,Homem,65,"[60,120)",Ocupada
4347,Homem,79,"[60,120)",Inativa
4348,Homem,63,"[60,120)",Ocupada
4349,Homem,65,"[60,120)",Ocupada
4350,Homem,64,"[60,120)",Ocupada
4351,Homem,80,"[60,120)",Inativa
4352,Homem,85,"[60,120)",Inativa
4353,Homem,79,"[60,120)",Inativa
4354,Homem,64,"[60,120)",Inativa
4355,Homem,62,"[60,120)",Inativa
4356,Homem,71,"[60,120)",Inativa
4357,Homem,72,"[60,120)",Inativa
4358,Homem,70,"[60,120)",Inativa
4359,Homem,73,"[60,120)",Inativa
4360,Homem,66,"[60,120)",Inativa
4361,Homem,71,"[60,120)",Inativa
4362,Homem,60,"[60,120)",Ocupada
4363,Homem,75,"[60,120)",Inativa
4364,Homem,72,"[60,120)",Ocupada
4365,Homem,61,"[60,120)",Ocupada
4366,Homem,82,"[60,120)",Ocupada
4367,Homem,65,"[60,120)",Inativa
4368,Homem,66,"[60,120)",Inativa
4369,Homem,66,"[60,120)",Inativa
4370,Homem,86,"[60,120)",Inativa
4371,Homem,77,"[60,120)",Inativa
4372,Homem,79,"[60,120)",Inativa
4373,Homem,79,"[60,120)",Inativa
4374,Homem,62,"[60,120)",Inativa
4375,Homem,70,"[60,120)",Inativa
4376,Homem,69,"[60,120)",Inativa
4377,Homem,68,"[60,120)",Inativa
4378,Homem,73,"[60,120)",Inativa
4379,Homem,63,"[60,120)",Ocupada
4380,Homem,60,"[60,120)",Ocupada
4381,Homem,80,"[60,120)",Inativa
4382,Homem,61,"[60,120)",Ocupada
4383,Homem,69,"[60,120)",Inativa
4384,Homem,61,"[60,120)",Inativa
4385,Homem,63,"[60,120)",Inativa
4386,Homem,85,"[60,120)",Inativa
4387,Homem,74,"[60,120)",Inativa
4388,Homem,75,"[60,120)",Inativa
4389,Homem,74,"[60,120)",Inativa
4390,Homem,72,"[60,120)",Inativa
4391,Homem,78,"[60,120)",Inativa
4392,Homem,83,"[60,120)",Inativa
4393,Homem,69,"[60,120)",Inativa
4394,Homem,64,"[60,120)",Inativa
4395,Homem,67,"[60,120)",Inativa
4396,Homem,65,"[60,120)",Ocupada
4397,Homem,79,"[60,120)",Inativa
4398,Homem,63,"[60,120)",Ocupada
4399,Homem,88,"[60,120)",Ocupada
4400,Homem,68,"[60,120)",Inativa
4401,Homem,69,"[60,120)",Inativa
4402,Homem,64,"[60,120)",Inativa
4403,Homem,60,"[60,120)",Ocupada
4404,Homem,70,"[60,120)",Inativa
4405,Homem,68,"[60,120)",Inativa
4406,Homem,81,"[60,120)",Inativa
4407,Homem,64,"[60,120)",Inativa
4408,Homem,88,"[60,120)",Inativa
4409,Homem,64,"[60,120)",Inativa
4410,Homem,65,"[60,120)",Inativa
4411,Homem,73,"[60,120)",Inativa
4412,Homem,83,"[60,120)",Inativa
4413,Homem,62,"[60,120)",Inativa
4414,Homem,63,"[60,120)",Ocupada
4415,Homem,81,"[60,120)",Inativa
4416,Homem,61,"[60,120)",Ocupada
4417,Homem,64,"[60,120)",Ocupada
4418,Homem,66,"[60,120)",Ocupada
4419,Homem,63,"[60,120)",Ocupada
4420,Homem,85,"[60,120)",Inativa
4421,Homem,81,"[60,120)",Inativa
4422,Homem,72,"[60,120)",Inativa
4423,Homem,60,"[60,120)",Inativa
4424,Homem,72,"[60,120)",Inativa
4425,Homem,65,"[60,120)",Ocupada
4426,Homem,71,"[60,120)",Inativa
4427,Homem,65,"[60,120)",Ocupada
4428,Homem,61,"[60,120)",Ocupada
4429,Homem,91,"[60,120)",Inativa
4430,Homem,83,"[60,120)",Inativa
4431,Homem,73,"[60,120)",Inativa
4432,Homem,69,"[60,120)",Inativa
4433,Homem,71,"[60,120)",Ocupada
4434,Homem,63,"[60,120)",Inativa
4435,Homem,64,"[60,120)",Inativa
4436,Homem,61,"[60,120)",Inativa
4437,Homem,70,"[60,120)",Inativa
4438,Homem,69,"[60,120)",Inativa
4439,Homem,69,"[60,120)",Inativa
4440,Homem,68,"[60,120)",Ocupada
4441,Homem,64,"[60,120)",Inativa
4442,Homem,61,"[60,120)",Ocupada
4443,Homem,65,"[60,120)",Ocupada
4444,Homem,78,"[60,120)",Ocupada
4445,Homem,64,"[60,120)",Ocupada
4446,Homem,61,"[60,120)",Inativa
4447,Homem,74,"[60,120)",Inativa
4448,Homem,60,"[60,120)",Inativa
4449,Homem,74,"[60,120)",Inativa
4450,Homem,65,"[60,120)",Ocupada
4451,Homem,71,"[60,120)",Inativa
4452,Homem,78,"[60,120)",Inativa
4453,Homem,61,"[60,120)",Inativa
4454,Homem,75,"[60,120)",Inativa
4455,Homem,75,"[60,120)",Inativa
4456,Homem,67,"[60,120)",Inativa
4457,Homem,74,"[60,120)",Inativa
4458,Homem,79,"[60,120)",Inativa
4459,Homem,80,"[60,120)",Inativa
4460,Homem,62,"[60,120)",Inativa
4461,Homem,61,"[60,120)",Ocupada
4462,Homem,65,"[60,120)",Inativa
4463,Homem,80,"[60,120)",Inativa
4464,Homem,62,"[60,120)",Inativa
4465,Homem,73,"[60,120)",Ocupada
4466,Homem,65,"[60,120)",Inativa
4467,Homem,60,"[60,120)",Ocupada
4468,Homem,62,"[60,120)",Inativa
4469,Homem,62,"[60,120)",Inativa
4470,Homem,67,"[60,120)",Inativa
4471,Homem,61,"[60,120)",Ocupada
4472,Homem,70,"[60,120)",Ocupada
4473,Homem,73,"[60,120)",Ocupada
4474,Homem,72,"[60,120)",Inativa
4475,Homem,68,"[60,120)",Inativa
4476,Homem,73,"[60,120)",Inativa
4477,Homem,62,"[60,120)",Ocupada
4478,Homem,63,"[60,120)",Inativa
4479,Homem,69,"[60,120)",Inativa
4480,Homem,65,"[60,120)",Ocupada
4481,Homem,67,"[60,120)",Inativa
4482,Homem,74,"[60,120)",Inativa
4483,Homem,69,"[60,120)",Inativa
4484,Homem,70,"[60,120)",Ocupada
4485,Homem,60,"[60,120)",Inativa
4486,Homem,74,"[60,120)",Inativa
4487,Homem,60,"[60,120)",Ocupada
4488,Homem,70,"[60,120)",Inativa
4489,Homem,61,"[60,120)",Inativa
4490,Homem,82,"[60,120)",Inativa
4491,Homem,67,"[60,120)",Inativa
4492,Homem,70,"[60,120)",Ocupada
4493,Homem,60,"[60,120)",Inativa
4494,Homem,82,"[60,120)",Inativa
4495,Homem,60,"[60,120)",Ocupada
4496,Homem,70,"[60,120)",Inativa
4497,Homem,68,"[60,120)",Inativa
4498,Homem,73,"[60,120)",Inativa
4499,Homem,65,"[60,120)",Inativa
4500,Homem,69,"[60,120)",Ocupada
4501,Homem,70,"[60,120)",Inativa
4502,Homem,60,"[60,120)",Ocupada
4503,Homem,63,"[60,120)",Inativa
4504,Homem,66,"[60,120)",Inativa
4505,Homem,76,"[60,120)",Inativa
4506,Homem,84,"[60,120)",Inativa
4507,Homem,62,"[60,120)",Inativa
4508,Homem,78,"[60,120)",Inativa
4509,Homem,74,"[60,120)",Inativa
4510,Homem,60,"[60,120)",Inativa
4511,Homem,80,"[60,120)",Inativa
4512,Homem,74,"[60,120)",Inativa
4513,Homem,83,"[60,120)",Inativa
4514,Homem,60,"[60,120)",Ocupada
4515,Homem,60,"[60,120)",Inativa
4516,Homem,93,"[60,120)",Inativa
4517,Homem,64,"[60,120)",Ocupada
4518,Homem,82,"[60,120)",Inativa
4519,Homem,68,"[60,120)",Inativa
4520,Homem,92,"[60,120)",Inativa
4521,Homem,63,"[60,120)",Ocupada
4522,Homem,66,"[60,120)",Ocupada
4523,Homem,81,"[60,120)",Inativa
4524,Homem,70,"[60,120)",Inativa
4525,Homem,68,"[60,120)",Ocupada
4526,Homem,65,"[60,120)",Inativa
4527,Homem,63,"[60,120)",Inativa
4528,Homem,65,"[60,120)",Inativa
4529,Homem,62,"[60,120)",Ocupada
4530,Homem,60,"[60,120)",Ocupada
4531,Homem,63,"[60,120)",Inativa
4532,Homem,64,"[60,120)",Inativa
4533,Homem,60,"[60,120)",Ocupada
4534,Homem,68,"[60,120)",Ocupada
4535,Homem,76,"[60,120)",Inativa
4536,Homem,84,"[60,120)",Inativa
4537,Homem,79,"[60,120)",Inativa
4538,Homem,61,"[60,120)",Ocupada
4539,Homem,75,"[60,120)",Inativa
4540,Homem,62,"[60,120)",Inativa
4541,Homem,67,"[60,120)",Inativa
4542,Homem,76,"[60,120)",Inativa
4543,Homem,80,"[60,120)",Inativa
4544,Homem,76,"[60,120)",Inativa
4545,Homem,67,"[60,120)",Ocupada
4546,Homem,72,"[60,120)",Inativa
4547,Homem,77,"[60,120)",Inativa
4548,Homem,64,"[60,120)",Inativa
4549,Homem,60,"[60,120)",Inativa
4550,Homem,64,"[60,120)",Ocupada
4551,Homem,72,"[60,120)",Inativa
4552,Homem,83,"[60,120)",Inativa
4553,Homem,63,"[60,120)",Inativa
4554,Homem,67,"[60,120)",Inativa
4555,Homem,70,"[60,120)",Inativa
4556,Homem,72,"[60,120)",Inativa
4557,Homem,69,"[60,120)",Inativa
4558,Homem,80,"[60,120)",Inativa
4559,Homem,76,"[60,120)",Inativa
4560,Homem,71,"[60,120)",Inativa
4561,Homem,73,"[60,120)",Inativa
4562,Homem,68,"[60,120)",Ocupada
4563,Homem,74,"[60,120)",Inativa
4564,Homem,84,"[60,120)",Inativa
4565,Homem,81,"[60,120)",Inativa
4566,Homem,64,"[60,120)",Ocupada
4567,Homem,80,"[60,120)",Inativa
4568,Homem,78,"[60,120)",Inativa
4569,Homem,60,"[60,120)",Ocupada
4570,Homem,63,"[60,120)",Inativa
4571,Homem,89,"[60,120)",Inativa
4572,Homem,74,"[60,120)",Inativa
4573,Homem,65,"[60,120)",Inativa
4574,Homem,74,"[60,120)",Inativa
4575,Homem,65,"[60,120)",Ocupada
4576,Homem,78,"[60,120)",Inativa
4577,Homem,61,"[60,120)",Desocupada
4578,Homem,67,"[60,120)",Inativa
4579,Homem,62,"[60,120)",Inativa
4580,Homem,63,"[60,120)",Ocupada
4581,Homem,67,"[60,120)",Inativa
4582,Homem,71,"[60,120)",Inativa
4583,Homem,69,"[60,120)",Inativa
4584,Homem,80,"[60,120)",Inativa
4585,Homem,61,"[60,120)",Inativa
4586,Homem,62,"[60,120)",Inativa
4587,Homem,68,"[60,120)",Inativa
4588,Homem,68,"[60,120)",Inativa
4589,Homem,62,"[60,120)",Inativa
4590,Homem,75,"[60,120)",Inativa
4591,Homem,86,"[60,120)",Inativa
4592,Homem,64,"[60,120)",Inativa
4593,Homem,61,"[60,120)",Ocupada
4594,Homem,63,"[60,120)",Inativa
4595,Homem,72,"[60,120)",Inativa
4596,Homem,81,"[60,120)",Inativa
4597,Homem,62,"[60,120)",Ocupada
4598,Homem,61,"[60,120)",Inativa
4599,Homem,73,"[60,120)",Inativa
4600,Homem,68,"[60,120)",Inativa
4601,Homem,61,"[60,120)",Inativa
4602,Homem,72,"[60,120)",Ocupada
4603,Homem,63,"[60,120)",Ocupada
4604,Homem,65,"[60,120)",Inativa
4605,Homem,72,"[60,120)",Inativa
4606,Homem,63,"[60,120)",Ocupada
4607,Homem,72,"[60,120)",Inativa
4608,Homem,82,"[60,120)",Inativa
4609,Homem,73,"[60,120)",Ocupada
4610,Homem,60,"[60,120)",Inativa
4611,Homem,97,"[60,120)",Inativa
4612,Homem,73,"[60,120)",Inativa
4613,Homem,84,"[60,120)",Inativa
4614,Homem,62,"[60,120)",Inativa
4615,Homem,75,"[60,120)",Inativa
4616,Homem,61,"[60,120)",Ocupada
4617,Homem,67,"[60,120)",Inativa
4618,Homem,72,"[60,120)",Ocupada
4619,Homem,68,"[60,120)",Inativa
4620,Homem,60,"[60,120)",Ocupada
4621,Homem,71,"[60,120)",Inativa
4622,Homem,60,"[60,120)",Inativa
4623,Homem,81,"[60,120)",Inativa
4624,Homem,62,"[60,120)",Ocupada
4625,Homem,74,"[60,120)",Inativa
4626,Homem,62,"[60,120)",Inativa
4627,Homem,68,"[60,120)",Inativa
4628,Homem,64,"[60,120)",Inativa
4629,Homem,74,"[60,120)",Inativa
4630,Homem,65,"[60,120)",Inativa
4631,Homem,66,"[60,120)",Inativa
4632,Homem,63,"[60,120)",Ocupada
4633,Homem,78,"[60,120)",Inativa
4634,Homem,82,"[60,120)",Inativa
4635,Homem,71,"[60,120)",Ocupada
4636,Homem,71,"[60,120)",Inativa
4637,Homem,60,"[60,120)",Ocupada
4638,Homem,65,"[60,120)",Inativa
4639,Homem,63,"[60,120)",Inativa
4640,Homem,82,"[60,120)",Ocupada
4641,Homem,70,"[60,120)",Inativa
4642,Homem,60,"[60,120)",Inativa
4643,Homem,69,"[60,120)",Inativa
4644,Homem,72,"[60,120)",Inativa
4645,Homem,60,"[60,120)",Ocupada
4646,Homem,73,"[60,120)",Inativa
4647,Homem,67,"[60,120)",Inativa
4648,Homem,64,"[60,120)",Ocupada
4649,Homem,76,"[60,120)",Inativa
4650,Homem,76,"[60,120)",Inativa
4651,Homem,70,"[60,120)",Ocupada
4652,Homem,60,"[60,120)",Ocupada
4653,Homem,76,"[60,120)",Inativa
4654,Homem,76,"[60,120)",Inativa
4655,Homem,63,"[60,120)",Inativa
4656,Homem,66,"[60,120)",Inativa
4657,Homem,61,"[60,120)",Inativa
4658,Homem,78,"[60,120)",Inativa
4659,Homem,67,"[60,120)",Inativa
4660,Homem,69,"[60,120)",Ocupada
4661,Homem,62,"[60,120)",Inativa
4662,Homem,70,"[60,120)",Inativa
4663,Homem,73,"[60,120)",Inativa
4664,Homem,73,"[60,120)",Ocupada
4665,Homem,78,"[60,120)",Ocupada
4666,Homem,70,"[60,120)",Inativa
4667,Homem,69,"[60,120)",Inativa
4668,Homem,61,"[60,120)",Ocupada
4669,Homem,86,"[60,120)",Inativa
4670,Homem,65,"[60,120)",Ocupada
4671,Homem,91,"[60,120)",Inativa
4672,Homem,63,"[60,120)",Ocupada
4673,Homem,76,"[60,120)",Inativa
4674,Homem,60,"[60,120)",Inativa
4675,Homem,70,"[60,120)",Ocupada
4676,Homem,65,"[60,120)",Inativa
4677,Homem,77,"[60,120)",Inativa
4678,Homem,62,"[60,120)",Inativa
4679,Homem,65,"[60,120)",Ocupada
4680,Homem,74,"[60,120)",Inativa
4681,Homem,75,"[60,120)",Inativa
4682,Homem,86,"[60,120)",Inativa
4683,Homem,87,"[60,120)",Inativa
4684,Homem,88,"[60,120)",Inativa
4685,Homem,64,"[60,120)",Inativa
4686,Homem,63,"[60,120)",Inativa
4687,Homem,68,"[60,120)",Inativa
4688,Homem,81,"[60,120)",Inativa
4689,Homem,60,"[60,120)",Inativa
4690,Homem,79,"[60,120)",Inativa
4691,Homem,65,"[60,120)",Inativa
4692,Homem,62,"[60,120)",Desocupada
4693,Homem,63,"[60,120)",Inativa
4694,Homem,64,"[60,120)",Inativa
4695,Homem,78,"[60,120)",Inativa
4696,Homem,61,"[60,120)",Desocupada
4697,Homem,68,"[60,120)",Ocupada
4698,Homem,64,"[60,120)",Inativa
4699,Homem,66,"[60,120)",Inativa
4700,Homem,60,"[60,120)",Inativa
4701,Homem,73,"[60,120)",Inativa
4702,Homem,67,"[60,120)",Ocupada
4703,Homem,72,"[60,120)",Inativa
4704,Homem,74,"[60,120)",Inativa
4705,Homem,72,"[60,120)",Inativa
4706,Homem,67,"[60,120)",Ocupada
4707,Homem,70,"[60,120)",Inativa
4708,Homem,66,"[60,120)",Inativa
4709,Homem,70,"[60,120)",Inativa
4710,Homem,61,"[60,120)",Inativa
4711,Homem,79,"[60,120)",Inativa
4712,Homem,72,"[60,120)",Inativa
4713,Homem,64,"[60,120)",Inativa
4714,Homem,81,"[60,120)",Inativa
4715,Homem,82,"[60,120)",Inativa
4716,Homem,67,"[60,120)",Inativa
4717,Homem,78,"[60,120)",Inativa
4718,Homem,76,"[60,120)",Inativa
4719,Homem,66,"[60,120)",Inativa
4720,Homem,83,"[60,120)",Inativa
4721,Homem,70,"[60,120)",Inativa
4722,Homem,62,"[60,120)",Inativa
4723,Homem,63,"[60,120)",Ocupada
4724,Homem,65,"[60,120)",Inativa
4725,Homem,61,"[60,120)",Ocupada
4726,Homem,71,"[60,120)",Ocupada
4727,Homem,61,"[60,120)",Ocupada
4728,Homem,78,"[60,120)",Inativa
4729,Homem,64,"[60,120)",Inativa
4730,Homem,65,"[60,120)",Ocupada
4731,Homem,71,"[60,120)",Inativa
4732,Homem,76,"[60,120)",Inativa
4733,Homem,66,"[60,120)",Inativa
4734,Homem,80,"[60,120)",Inativa
4735,Homem,64,"[60,120)",Ocupada
4736,Homem,60,"[60,120)",Ocupada
4737,Homem,65,"[60,120)",Inativa
4738,Homem,71,"[60,120)",Inativa
4739,Homem,61,"[60,120)",Inativa
4740,Homem,93,"[60,120)",Inativa
4741,Homem,86,"[60,120)",Inativa
4742,Homem,67,"[60,120)",Inativa
4743,Homem,61,"[60,120)",Inativa
4744,Homem,60,"[60,120)",Inativa
4745,Homem,83,"[60,120)",Inativa
4746,Homem,70,"[60,120)",Ocupada
4747,Homem,81,"[60,120)",Inativa
4748,Homem,61,"[60,120)",Ocupada
4749,Homem,73,"[60,120)",Inativa
4750,Homem,68,"[60,120)",Inativa
4751,Homem,67,"[60,120)",Inativa
4752,Homem,69,"[60,120)",Ocupada
4753,Homem,72,"[60,120)",Inativa
4754,Homem,60,"[60,120)",Desocupada
4755,Homem,68,"[60,120)",Ocupada
4756,Homem,72,"[60,120)",Inativa
4757,Homem,82,"[60,120)",Inativa
4758,Homem,64,"[60,120)",Ocupada
4759,Homem,72,"[60,120)",Inativa
4760,Homem,79,"[60,120)",Inativa
4761,Homem,80,"[60,120)",Inativa
4762,Homem,60,"[60,120)",Ocupada
4763,Homem,65,"[60,120)",Ocupada
4764,Homem,69,"[60,120)",Inativa
4765,Homem,73,"[60,120)",Inativa
4766,Homem,77,"[60,120)",Inativa
4767,Homem,69,"[60,120)",Inativa
4768,Homem,64,"[60,120)",Inativa
4769,Homem,96,"[60,120)",Inativa
4770,Homem,62,"[60,120)",Ocupada
4771,Homem,85,"[60,120)",Inativa
4772,Homem,67,"[60,120)",Inativa
4773,Homem,71,"[60,120)",Inativa
4774,Homem,63,"[60,120)",Inativa
4775,Homem,66,"[60,120)",Inativa
4776,Homem,65,"[60,120)",Ocupada
4777,Homem,70,"[60,120)",Inativa
4778,Homem,65,"[60,120)",Inativa
4779,Homem,64,"[60,120)",Inativa
4780,Homem,66,"[60,120)",Inativa
4781,Homem,79,"[60,120)",Inativa
4782,Homem,72,"[60,120)",Inativa
4783,Homem,61,"[60,120)",Inativa
4784,Homem,63,"[60,120)",Ocupada
4785,Homem,69,"[60,120)",Inativa
4786,Homem,71,"[60,120)",Inativa
4787,Homem,78,"[60,120)",Ocupada
4788,Homem,64,"[60,120)",Ocupada
4789,Homem,67,"[60,120)",Ocupada
4790,Homem,67,"[60,120)",Ocupada
4791,Homem,65,"[60,120)",Inativa
4792,Mulher,72,"[60,120)",Inativa
4793,Mulher,94,"[60,120)",Inativa
4794,Mulher,66,"[60,120)",Inativa
4795,Mulher,76,"[60,120)",Desocupada
4796,Mulher,79,"[60,120)",Ocupada
4797,Mulher,86,"[60,120)",Inativa
4798,Mulher,61,"[60,120)",Inativa
4799,Mulher,76,"[60,120)",Inativa
4800,Mulher,76,"[60,120)",Inativa
4801,Mulher,60,"[60,120)",Inativa
4802,Mulher,60,"[60,120)",Inativa
4803,Mulher,82,"[60,120)",Inativa
4804,Mulher,60,"[60,120)",Inativa
4805,Mulher,63,"[60,120)",Inativa
4806,Mulher,73,"[60,120)",Inativa
4807,Mulher,65,"[60,120)",Inativa
4808,Mulher,65,"[60,120)",Inativa
4809,Mulher,65,"[60,120)",Inativa
4810,Mulher,64,"[60,120)",Inativa
4811,Mulher,63,"[60,120)",Inativa
4812,Mulher,82,"[60,120)",Inativa
4813,Mulher,60,"[60,120)",Inativa
4814,Mulher,61,"[60,120)",Inativa
4815,Mulher,75,"[60,120)",Inativa
4816,Mulher,66,"[60,120)",Inativa
4817,Mulher,65,"[60,120)",Inativa
4818,Mulher,80,"[60,120)",Inativa
4819,Mulher,66,"[60,120)",Inativa
4820,Mulher,63,"[60,120)",Inativa
4821,Mulher,77,"[60,120)",Inativa
4822,Mulher,69,"[60,120)",Inativa
4823,Mulher,63,"[60,120)",Ocupada
4824,Mulher,60,"[60,120)",Inativa
4825,Mulher,88,"[60,120)",Inativa
4826,Mulher,60,"[60,120)",Ocupada
4827,Mulher,60,"[60,120)",Ocupada
4828,Mulher,71,"[60,120)",Inativa
4829,Mulher,72,"[60,120)",Inativa
4830,Mulher,63,"[60,120)",Inativa
4831,Mulher,82,"[60,120)",Inativa
4832,Mulher,65,"[60,120)",Inativa
4833,Mulher,68,"[60,120)",Inativa
4834,Mulher,87,"[60,120)",Inativa
4835,Mulher,60,"[60,120)",Ocupada
4836,Mulher,69,"[60,120)",Inativa
4837,Mulher,67,"[60,120)",Ocupada
4838,Mulher,66,"[60,120)",Inativa
4839,Mulher,69,"[60,120)",Inativa
4840,Mulher,82,"[60,120)",Ocupada
4841,Mulher,80,"[60,120)",Inativa
4842,Mulher,80,"[60,120)",Inativa
4843,Mulher,80,"[60,120)",Inativa
4844,Mulher,66,"[60,120)",Inativa
4845,Mulher,68,"[60,120)",Inativa
4846,Mulher,70,"[60,120)",Inativa
4847,Mulher,71,"[60,120)",Inativa
4848,Mulher,70,"[60,120)",Inativa
4849,Mulher,61,"[60,120)",Inativa
4850,Mulher,63,"[60,120)",Inativa
4851,Mulher,78,"[60,120)",Inativa
4852,Mulher,66,"[60,120)",Inativa
4853,Mulher,70,"[60,120)",Inativa
4854,Mulher,62,"[60,120)",Ocupada
4855,Mulher,70,"[60,120)",Inativa
4856,Mulher,72,"[60,120)",Inativa
4857,Mulher,62,"[60,120)",Ocupada
4858,Mulher,65,"[60,120)",Inativa
4859,Mulher,69,"[60,120)",Inativa
4860,Mulher,61,"[60,120)",Inativa
4861,Mulher,66,"[60,120)",Inativa
4862,Mulher,69,"[60,120)",Inativa
4863,Mulher,67,"[60,120)",Inativa
4864,Mulher,76,"[60,120)",Inativa
4865,Mulher,76,"[60,120)",Inativa
4866,Mulher,74,"[60,120)",Inativa
4867,Mulher,65,"[60,120)",Inativa
4868,Mulher,82,"[60,120)",Inativa
4869,Mulher,81,"[60,120)",Inativa
4870,Mulher,64,"[60,120)",Ocupada
4871,Mulher,62,"[60,120)",Inativa
4872,Mulher,66,"[60,120)",Inativa
4873,Mulher,76,"[60,120)",Inativa
4874,Mulher,71,"[60,120)",Ocupada
4875,Mulher,60,"[60,120)",Inativa
4876,Mulher,82,"[60,120)",Inativa
4877,Mulher,76,"[60,120)",Inativa
4878,Mulher,96,"[60,120)",Inativa
